time,volume,price,change
1514655222,0.0,12959.99,0.0
1514655223,0.0,12959.99,0.0
1514655224,0.0,12959.99,0.0
1514655225,0.0057726,12960.0,7.7e-07
1514655226,0.2,12959.99,-7.7e-07
1514655227,0.1,12960.0,7.7e-07
1514655228,0.0,12960.0,0.0
1514655229,1.21539366,12957.34188742,-0.0002051
1514655230,11.13095966,12960.6380281,0.00025438
1514655231,0.0,12960.6380281,0.0
1514655232,0.89044729,12966.08936347,0.00042061
1514655233,4.265,12964.27846057,-0.00013966
1514655234,0.0,12964.27846057,0.0
1514655235,0.0,12964.27846057,0.0
1514655236,0.2,12963.09,-9.167e-05
1514655237,0.0,12963.09,0.0
1514655238,0.0,12963.09,0.0
1514655239,4.82362545,12964.26582746,9.071e-05
1514655240,0.30778917,12963.5,-5.907e-05
1514655241,0.0,12963.5,0.0
1514655242,0.2,12963.49,-7.7e-07
1514655243,0.0,12963.49,0.0
1514655244,0.10003148,12963.5,7.7e-07
1514655245,0.0,12963.5,0.0
1514655246,0.5,12963.49,-7.7e-07
1514655247,0.0,12963.49,0.0
1514655248,0.03847364,12963.5,7.7e-07
1514655249,0.20076947,12963.49003833,-7.7e-07
1514655250,0.00692525,12963.5,7.7e-07
1514655251,1.64073635,12963.5,0.0
1514655252,0.0,12963.5,0.0
1514655253,0.0,12963.5,0.0
1514655254,3.1512,12963.49936532,-5e-08
1514655255,0.25376967,12963.36778063,-1.015e-05
1514655256,0.2,12962.0715438,-9.999e-05
1514655257,0.01539007,12962.98,7.009e-05
1514655258,5.0,12954.92607742,-0.0006213
1514655259,0.08,12960.02,0.0003932
1514655260,0.2,12960.02,0.0
1514655261,0.0,12960.02,0.0
1514655262,0.0,12960.02,0.0
1514655263,0.0,12960.02,0.0
1514655264,0.0,12960.02,0.0
1514655265,1.14464693,12960.00313701,-1.3e-06
1514655266,0.0,12960.00313701,0.0
1514655267,1.0,12954.35,-0.0004362
1514655268,0.2,12954.25,-7.72e-06
1514655269,0.0,12954.25,0.0
1514655270,0.0,12954.25,0.0
1514655271,0.33697495,12954.25,-0.0
1514655272,0.0,12954.25,0.0
1514655273,0.03523748,12954.24,-7.7e-07
1514655274,0.2,12954.01985178,-1.699e-05
1514655275,0.0,12954.01985178,0.0
1514655276,0.0,12954.01985178,0.0
1514655277,0.2,12954.0,-1.53e-06
1514655278,1.66261793,12954.00844271,6.5e-07
1514655279,1.25178214,12953.97218192,-2.8e-06
1514655280,0.2,12950.4332781,-0.00027319
1514655281,0.02635648,12950.01,-3.268e-05
1514655282,0.000772,12950.0,-7.7e-07
1514655283,0.5,12950.0,0.0
1514655284,0.01000011,12950.0,0.0
1514655285,0.27702744,12950.0027805,2.1e-07
1514655286,0.0,12950.0027805,0.0
1514655287,0.4662021,12950.0,-2.1e-07
1514655288,0.2,12948.3301166,-0.00012895
1514655289,0.07702749,12950.00251597,0.00012916
1514655290,0.19829366,12950.01,5.8e-07
1514655291,0.2,12950.0,-7.7e-07
1514655292,0.01853126,12950.01,7.7e-07
1514655293,0.03851372,12950.01,0.0
1514655294,0.5,12950.0,-7.7e-07
1514655295,0.0,12950.0,0.0
1514655296,0.0,12950.0,0.0
1514655297,0.0,12950.0,0.0
1514655298,0.2,12950.0,0.0
1514655299,0.3,12950.0,0.0
1514655300,0.1364118,12950.01,7.7e-07
1514655301,5.19227372,12941.22074255,-0.00067871
1514655302,0.0,12941.22074255,0.0
1514655303,0.3997,12933.02874248,-0.00063302
1514655304,0.2,12930.43610319,-0.00020047
1514655305,0.96825909,12932.1279845,0.00013084
1514655306,0.28619331,12930.13,-0.0001545
1514655307,0.2,12930.12,-7.7e-07
1514655308,0.33045895,12930.13,7.7e-07
1514655309,0.31144996,12930.12,-7.7e-07
1514655310,0.2,12930.12,0.0
1514655311,0.0,12930.12,0.0
1514655312,0.12193763,12930.12,0.0
1514655313,0.2,12930.12,0.0
1514655314,0.0,12930.12,0.0
1514655315,1.04146934,12930.13,7.7e-07
1514655316,0.2,12930.12,-7.7e-07
1514655317,0.22151424,12930.12,0.0
1514655318,0.36405842,12930.12450638,3.5e-07
1514655319,0.3,12930.12,-3.5e-07
1514655320,0.0,12930.12,0.0
1514655321,0.2,12930.12,0.0
1514655322,0.0,12930.12,0.0
1514655323,0.14571881,12930.13,7.7e-07
1514655324,0.35429175,12930.12435493,-4.4e-07
1514655325,0.0,12930.12435493,0.0
1514655326,0.0,12930.12435493,0.0
1514655327,4.51666832,12930.12726708,2.3e-07
1514655328,0.0,12930.12726708,0.0
1514655329,0.0,12930.12726708,0.0
1514655330,0.2,12930.12,-5.6e-07
1514655331,0.0,12930.12,0.0
1514655332,0.0,12930.12,0.0
1514655333,0.2,12930.12,0.0
1514655334,0.0,12930.12,0.0
1514655335,0.08,12930.13,7.7e-07
1514655336,0.02971427,12930.13,0.0
1514655337,0.2,12930.12,-7.7e-07
1514655338,0.0,12930.12,0.0
1514655339,0.01406728,12930.12,0.0
1514655340,0.2,12930.12,0.0
1514655341,0.0,12930.12,0.0
1514655342,0.0,12930.12,0.0
1514655343,0.31,12930.12,0.0
1514655344,0.0,12930.12,0.0
1514655345,0.0,12930.12,0.0
1514655346,0.2,12930.12,0.0
1514655347,0.0,12930.12,0.0
1514655348,0.0,12930.12,0.0
1514655349,0.20192864,12930.12009551,1e-08
1514655350,0.0,12930.12009551,0.0
1514655351,0.0,12930.12009551,0.0
1514655352,2.7124,12930.64489105,4.059e-05
1514655353,0.0,12930.64489105,0.0
1514655354,0.33314573,12934.36,0.00028731
1514655355,0.2,12934.36,0.0
1514655356,0.0,12934.36,0.0
1514655357,0.0,12934.36,0.0
1514655358,0.2,12934.36,0.0
1514655359,0.0,12934.36,0.0
1514655360,0.0,12934.36,0.0
1514655361,0.2,12934.36,0.0
1514655362,0.0,12934.36,0.0
1514655363,0.0,12934.36,0.0
1514655364,0.27519257,12934.36273236,2.1e-07
1514655365,0.0,12934.36273236,0.0
1514655366,0.0,12934.36273236,0.0
1514655367,0.2,12934.36,-2.1e-07
1514655368,0.0,12934.36,0.0
1514655369,1.4971,12931.23972793,-0.00024124
1514655370,0.00077121,12934.18,0.00022738
1514655371,1.79338945,12930.00860207,-0.00032251
1514655372,0.2,12930.005,-2.8e-07
1514655373,0.46233725,12930.00667449,1.3e-07
1514655374,0.34022718,12930.0,-5.2e-07
1514655375,0.0,12930.0,0.0
1514655376,0.0,12930.0,0.0
1514655377,0.21,12930.00047619,4e-08
1514655378,0.0,12930.00047619,0.0
1514655379,0.07712011,12930.01,7.4e-07
1514655380,0.2,12930.0,-7.7e-07
1514655381,0.00115719,12930.01,7.7e-07
1514655382,0.0,12930.01,0.0
1514655383,0.2,12930.0,-7.7e-07
1514655384,0.0,12930.0,0.0
1514655385,0.2,12930.0,-0.0
1514655386,0.0,12930.0,0.0
1514655387,0.0,12930.0,0.0
1514655388,0.2,12930.0,0.0
