time,volume,price,change
1515440427,0.0,15079.01,0.0
1515440428,0.0,15079.01,0.0
1515440429,0.0,15079.01,0.0
1515440430,0.0,15079.01,0.0
1515440431,0.025,15080.26,8.29e-05
1515440432,0.995,15081.0,4.907e-05
1515440433,0.00053,15081.0,0.0
1515440434,0.0,15081.0,0.0
1515440435,0.0,15081.0,0.0
1515440436,0.00330716,15081.0,0.0
1515440437,0.0,15081.0,0.0
1515440438,0.000663,15080.99,-6.6e-07
1515440439,0.04376362,15080.99,-0.0
1515440440,0.7962,15080.99025119,2e-08
1515440441,0.0,15080.99025119,0.0
1515440442,0.0,15080.99025119,0.0
1515440443,0.33005477,15081.0,6.5e-07
1515440444,0.02,15081.0,0.0
1515440445,0.03397183,15081.0,0.0
1515440446,0.0,15081.0,0.0
1515440447,0.0,15081.0,0.0
1515440448,0.0,15081.0,0.0
1515440449,0.0,15081.0,0.0
1515440450,0.07429,15081.0,0.0
1515440451,0.0,15081.0,0.0
1515440452,0.02,15081.0,-0.0
1515440453,0.0,15081.0,0.0
1515440454,0.0,15081.0,0.0
1515440455,0.0,15081.0,0.0
1515440456,0.0,15081.0,0.0
1515440457,0.0,15081.0,0.0
1515440458,0.07602926,15080.99078297,-6.1e-07
1515440459,0.0,15080.99078297,0.0
1515440460,0.0,15080.99078297,0.0
1515440461,0.22656614,15080.99000292,-5e-08
1515440462,0.0,15080.99000292,0.0
1515440463,0.02645729,15081.0,6.6e-07
1515440464,0.0,15081.0,0.0
1515440465,0.0,15081.0,0.0
1515440466,0.0,15081.0,0.0
1515440467,0.01,15081.0,0.0
1515440468,0.04261265,15081.0,-0.0
1515440469,0.0,15081.0,0.0
1515440470,0.0,15081.0,0.0
1515440471,0.0,15081.0,0.0
1515440472,0.24559813,15081.0,0.0
1515440473,0.0,15081.0,0.0
1515440474,0.0,15081.0,0.0
1515440475,0.0,15081.0,0.0
1515440476,0.0,15081.0,0.0
1515440477,0.0,15081.0,0.0
1515440478,0.01,15081.0,0.0
1515440479,0.0,15081.0,0.0
1515440480,0.0,15081.0,0.0
1515440481,0.0,15081.0,0.0
1515440482,0.0,15081.0,0.0
1515440483,0.0,15081.0,0.0
1515440484,0.0051423,15081.0,0.0
1515440485,2.4636771,15080.99991932,-1e-08
1515440486,0.0,15080.99991932,0.0
1515440487,0.0,15080.99991932,0.0
1515440488,0.0,15080.99991932,0.0
1515440489,0.0,15080.99991932,0.0
1515440490,0.0,15080.99991932,0.0
1515440491,0.0,15080.99991932,0.0
1515440492,0.0,15080.99991932,0.0
1515440493,0.0,15080.99991932,0.0
1515440494,0.0,15080.99991932,0.0
1515440495,0.0,15080.99991932,0.0
1515440496,0.04,15081.0,1e-08
1515440497,0.0,15081.0,0.0
1515440498,0.0,15081.0,0.0
1515440499,0.0,15081.0,0.0
1515440500,0.0,15081.0,0.0
1515440501,0.0,15081.0,0.0
1515440502,0.0,15081.0,0.0
1515440503,0.232645,15080.99,-6.6e-07
1515440504,0.0,15080.99,0.0
1515440505,0.25184551,15080.99569,3.8e-07
1515440506,0.0,15080.99569,0.0
1515440507,0.13228648,15081.0,2.9e-07
1515440508,0.09921486,15081.0,-0.0
1515440509,0.0,15081.0,0.0
1515440510,0.0,15081.0,0.0
1515440511,0.01,15081.0,0.0
1515440512,0.99524916,15080.99,-6.6e-07
1515440513,0.0,15080.99,0.0
1515440514,0.0,15080.99,0.0
1515440515,0.01,15080.01,-6.498e-05
1515440516,0.08642269,15080.01,-0.0
1515440517,0.02,15080.01,0.0
1515440518,0.40019288,15080.01,0.0
1515440519,0.0,15080.01,0.0
1515440520,0.0,15080.01,0.0
1515440521,6.614e-05,15080.01,-0.0
1515440522,0.0,15080.01,0.0
1515440523,0.02,15080.01,0.0
1515440524,0.0,15080.01,0.0
1515440525,0.0,15080.01,0.0
1515440526,0.01,15080.01,0.0
1515440527,0.0,15080.01,0.0
1515440528,1.12157722,15080.00985041,-1e-08
1515440529,0.0,15080.00985041,0.0
1515440530,0.0,15080.00985041,0.0
1515440531,0.0,15080.00985041,0.0
1515440532,0.7,15080.0,-6.5e-07
1515440533,0.02,15078.675235,-8.785e-05
1515440534,0.015,15071.09458667,-0.00050274
1515440535,0.0,15071.09458667,0.0
1515440536,0.265,15060.49365833,-0.00070339
1515440537,0.01284707,15060.02,-3.145e-05
1515440538,0.04715293,15060.02,0.0
1515440539,0.26946882,15060.01,-6.6e-07
1515440540,0.01,15060.02,6.6e-07
1515440541,0.02,15060.02,0.0
1515440542,3.48784745,15059.31032638,-4.712e-05
1515440543,0.49706277,15051.01,-0.00055118
1515440544,1.01,15051.00009901,-6.6e-07
1515440545,0.03184713,15051.01,6.6e-07
1515440546,0.0,15051.01,0.0
1515440547,0.02,15051.01,0.0
1515440548,0.7793,15051.01,0.0
1515440549,0.15294332,15051.01,-0.0
1515440550,0.0,15051.01,0.0
1515440551,0.09304968,15051.0,-6.6e-07
1515440552,0.0,15051.0,0.0
1515440553,0.0,15051.0,0.0
1515440554,0.0,15051.0,0.0
1515440555,0.0,15051.0,0.0
1515440556,0.00772635,15051.01,6.6e-07
1515440557,0.10290253,15051.01,-0.0
1515440558,0.0,15051.01,0.0
1515440559,0.06663381,15051.01,0.0
1515440560,0.0,15051.01,0.0
1515440561,0.0,15051.01,0.0
1515440562,0.0,15051.01,0.0
1515440563,0.0,15051.01,0.0
1515440564,0.00396047,15051.01,0.0
1515440565,0.0,15051.01,0.0
1515440566,0.0336,15051.0,-6.6e-07
1515440567,0.48866776,15051.01,6.6e-07
1515440568,0.02,15051.01,-0.0
1515440569,0.02127947,15051.01,0.0
1515440570,0.0,15051.01,0.0
1515440571,0.00881933,15051.01,0.0
1515440572,0.0,15051.01,0.0
1515440573,0.0,15051.01,0.0
1515440574,0.2255369,15051.01,-0.0
1515440575,0.15792157,15051.01,0.0
1515440576,0.30762275,15051.01,0.0
1515440577,0.0,15051.01,0.0
1515440578,0.0,15051.01,0.0
1515440579,0.01,15051.01,-0.0
1515440580,0.0,15051.01,0.0
1515440581,0.0,15051.01,0.0
1515440582,0.0063187,15051.01,0.0
1515440583,0.0,15051.01,0.0
1515440584,0.04,15051.01,-0.0
1515440585,0.132626,15051.0,-6.6e-07
1515440586,0.5205,15051.01,6.6e-07
1515440587,0.0,15051.01,0.0
1515440588,0.01731,15051.01,-0.0
1515440589,0.00375706,15051.01,0.0
1515440590,0.06437,15051.01,0.0
1515440591,0.0,15051.01,0.0
1515440592,0.0,15051.01,0.0
1515440593,0.0,15051.01,0.0
1515440594,0.0,15051.01,0.0
1515440595,2.29104,15051.0,-6.6e-07
1515440596,0.01,15051.01,6.6e-07
1515440597,0.0,15051.01,0.0
1515440598,0.03313751,15051.01,0.0
1515440599,0.04917942,15051.01,0.0
1515440600,0.0066275,15051.01,-0.0
1515440601,0.0,15051.01,0.0
1515440602,0.0,15051.01,0.0
1515440603,0.01866553,15051.01,0.0
1515440604,0.27943296,15051.01,-0.0
1515440605,0.00804527,15051.01,0.0
1515440606,0.06627503,15051.01,0.0
1515440607,0.10745574,15051.00265549,-4.9e-07
1515440608,0.00331777,15051.01,4.9e-07
1515440609,0.0,15051.01,0.0
1515440610,2.0306,15051.0,-6.6e-07
1515440611,0.00331777,15051.01,6.6e-07
1515440612,0.0,15051.01,0.0
1515440613,0.0,15051.01,0.0
1515440614,0.65234059,15051.01,-0.0
